Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Correlation between 18F-FDG uptake on PET/CT and prognostic factors in triple-negative breast cancer","European Radiology","","25","11","10.1007/s00330-015-3734-z","Hye Ryoung KooJeong Seon ParkKeon Wook KangWonshik HanIn Ae ParkWoo Kyung Moon","2015","http://link.springer.com/article/10.1007/s00330-015-3734-z","Article"
"Can measurement of apparent diffusion coefficient before treatment predict the response to uterine artery embolization for adenomyosis?","European Radiology","","25","5","10.1007/s00330-014-3504-3","Yaewon ParkMan Deuk KimDae Chul JungShin Jae LeeGyoungmin KimSung Il ParkJong Yun WonDo Yun Lee","2015","http://link.springer.com/article/10.1007/s00330-014-3504-3","Article"
"Survival Prognostic Value of Morphological and Metabolic variables in Patients with Stage I and II Non-Small Cell Lung Cancer","European Radiology","","25","11","10.1007/s00330-015-3754-8","L. DomachevskyD. GrosharR. GaliliM. SauteH. Bernstine","2015","http://link.springer.com/article/10.1007/s00330-015-3754-8","Article"
"Usefulness of combining gadolinium-ethoxybenzyl-diethylenetriamine pentaacetic acid-enhanced magnetic resonance imaging and contrast-enhanced ultrasound for diagnosing the macroscopic classification of small hepatocellular carcinoma","European Radiology","","25","11","10.1007/s00330-015-3725-0","Tomoki KobayashiHiroshi AikataMasahiro HatookaKei MorioReona MorioHiromi KanHatsue FujinoTakayuki FukuharaKeiichi MasakiAtsushi OhnoNoriaki NaeshiroTakashi NakaharaYohji HondaEisuke MurakamiTomokazu KawaokaMasataka Tsuge","2015","http://link.springer.com/article/10.1007/s00330-015-3725-0","Article"
"Efficacy and safety of radiofrequency ablation for treating locoregional recurrence from papillary thyroid cancer","European Radiology","","25","1","10.1007/s00330-014-3405-5","Hyun Kyung LimJung Hwan BaekJeong Hyun LeeWon Bae KimTae Yong KimYoung Kee ShongSuck Joon Hong","2015","http://link.springer.com/article/10.1007/s00330-014-3405-5","Article"
"Very low mammographic breast density predicts poorer outcome in patients with invasive breast cancer","European Radiology","","25","7","10.1007/s00330-015-3626-2","Amro MasarwahPäivi AuvinenMazen SudahSuvi RautiainenAnna SutelaOuti PelkonenSanna OikariVeli-Matti KosmaRitva Vanninen","2015","http://link.springer.com/article/10.1007/s00330-015-3626-2","Article"
"Neuroendocrine neoplasms of the pancreas at dynamic enhanced CT: comparison between grade 3 neuroendocrine carcinoma and grade 1/2 neuroendocrine tumour","European Radiology","","25","5","10.1007/s00330-014-3532-z","Dong Wook KimHyoung Jung KimKyung Won KimJae Ho ByunKi Byung SongJi Hoon KimSeung-Mo Hong","2015","http://link.springer.com/article/10.1007/s00330-014-3532-z","Article"
"Evaluation of several FDG PET parameters for prediction of soft tissue tumour grade at primary diagnosis and recurrence","European Radiology","","25","8","10.1007/s00330-015-3654-y","Wolfgang P. FendlerRebecca P. ChalkidisHarun IlhanThomas KnöselKen HerrmannRolf D. IsselsPeter BartensteinClemens C. CyranLars H. LindnerMarcus Hacker","2015","http://link.springer.com/article/10.1007/s00330-015-3654-y","Article"
"SHINKEI—a novel 3D isotropic MR neurography technique: technical advantages over 3DIRTSE-based imaging","European Radiology","","25","6","10.1007/s00330-014-3552-8","Jared M. KasperVibhor WadhwaKelly M. ScottShai RozenYin XiAvneesh Chhabra","2015","http://link.springer.com/article/10.1007/s00330-014-3552-8","Article"
"Dual energy computed tomography quantification of carotid plaques calcification: comparison between monochromatic and polychromatic energies with pathology correlation","European Radiology","","25","5","10.1007/s00330-014-3523-0","Lorenzo MannelliLawrence MacDonaldMarcello ManciniMarina FergusonWilliam P. ShumanMonica RagucciSerena MontiDongxiang XuChun YuanLee M. Mitsumori","2015","http://link.springer.com/article/10.1007/s00330-014-3523-0","Article"
"Cross-sectional area measurements versus volumetric assessment of the quadriceps femoris muscle in patients with anterior cruciate ligament reconstructions","European Radiology","","25","2","10.1007/s00330-014-3424-2","Magda MarconBernhard CiritsisChristoph LauxDaniel NanzThi Dan Linh Nguyen-KimMichael A. FischerGustav AndreisekErika J. Ulbrich","2015","http://link.springer.com/article/10.1007/s00330-014-3424-2","Article"
"Nosocomial rapidly growing mycobacterial infections following laparoscopic surgery: CT imaging findings","European Radiology","","25","9","10.1007/s00330-015-3674-7","Richard VolpatoClaudio Campi de CastroDavid Jamil HadadFlavya da Silva Souza RibeiroEzequiel Leal FilhoLeonardo P. Marcal","2015","http://link.springer.com/article/10.1007/s00330-015-3674-7","Article"
"Tumour 18 F-FDG Uptake on preoperative PET/CT may predict axillary lymph node metastasis in ER-positive/HER2-negative and HER2-positive breast cancer subtypes","European Radiology","","25","4","10.1007/s00330-014-3452-y","Jin You KimSuck Hong LeeSuk KimTaewoo KangYoung Tae Bae","2015","http://link.springer.com/article/10.1007/s00330-014-3452-y","Article"
"First metatarsophalangeal joint- MRI findings in asymptomatic volunteers","European Radiology","","25","4","10.1007/s00330-014-3489-y","Tobias Johannes DietrichFlora Luciana Figueira da SilvaMarcelo Rodrigues de AbreuGeorg KlammerChristian W. A. Pfirrmann","2015","http://link.springer.com/article/10.1007/s00330-014-3489-y","Article"
"The pathophysiology of the chronic cardiorenal syndrome: a magnetic resonance imaging study","European Radiology","","25","6","10.1007/s00330-014-3571-5","Tobias BreidthardtEleanor F. CoxIain SquireAghogho OduduNur Farhayu OmarMohamed Tarek EldehniSusan T. FrancisChristopher W. McIntyre","2015","http://link.springer.com/article/10.1007/s00330-014-3571-5","Article"
"Internal structures of the globus pallidus in patients with Parkinson’s disease: evaluation with quantitative susceptibility mapping (QSM)","European Radiology","","25","3","10.1007/s00330-014-3472-7","Satoru IdeShingo KakedaIssei UedaKeita WatanabeYu MurakamiJunji MoriyaAtsushi OgasawaraKoichiro FutatsuyaToru SatoNorihiro OhnariKazumasa OkadaAtsuji MatsuyamaHitoshi FujiwaraMasanori HisaokaSadatoshi TsujiTian Liu","2015","http://link.springer.com/article/10.1007/s00330-014-3472-7","Article"
"Virtual iron concentration imaging based on dual-energy CT for noninvasive quantification and grading of liver iron content: An iron overload rabbit model study","European Radiology","","25","9","10.1007/s00330-015-3693-4","Xian Fu LuoYi YangJing YanXue Qian XieHuan ZhangWei Min ChaiLi WangBernhard SchmidtFu Hua Yan","2015","http://link.springer.com/article/10.1007/s00330-015-3693-4","Article"
"Accuracy of multidetector-row CT in diagnosing lymph node metastasis in patients with gastric cancer","European Radiology","","25","2","10.1007/s00330-014-3373-9","Takuro SaitoYukinori KurokawaShuji TakiguchiYasuhiro MiyazakiTsuyoshi TakahashiMakoto YamasakiHiroshi MiyataKiyokazu NakajimaMasaki MoriYuichiro Doki","2015","http://link.springer.com/article/10.1007/s00330-014-3373-9","Article"
"Renal blood flow using arterial spin labelling MRI and calculated filtration fraction in healthy adult kidney donors Pre-nephrectomy and post-nephrectomy","European Radiology","","25","8","10.1007/s00330-015-3594-6","Marica CutajarRachel HiltonJonathon OlsburghStephen D MarksDavid L ThomasTina BanksChristopher A ClarkIsky Gordon","2015","http://link.springer.com/article/10.1007/s00330-015-3594-6","Article"
"MRI to predict prostate growth and development in children, adolescents and young adults","European Radiology","","25","2","10.1007/s00330-014-3372-x","Jing RenHuijia LiuHe WangDidi WenXufang HuangFang RenYi Huan","2015","http://link.springer.com/article/10.1007/s00330-014-3372-x","Article"
"Prevalence and type of errors in dual-energy x-ray absorptiometry","European Radiology","","25","5","10.1007/s00330-014-3509-y","Carmelo MessinaMichele BandiraliLuca Maria SconfienzaNathascja Katia D’AlonzoGiovanni Di LeoGiacomo Davide Edoardo PapiniFabio Massimo UlivieriFrancesco Sardanelli","2015","http://link.springer.com/article/10.1007/s00330-014-3509-y","Article"
"A multicentre retrospective study of transcatheter angiographic embolization in the treatment of delayed haemorrhage after percutaneous nephrolithotomy","European Radiology","","25","4","10.1007/s00330-014-3491-4","Long LiYan ZhangYong ChenKang-Shun ZhuDe-Ji ChenXin-Qiao ZengXiao-Bai Wang","2015","http://link.springer.com/article/10.1007/s00330-014-3491-4","Article"
"Quantitative dual-energy CT for phantomless evaluation of cancellous bone mineral density of the vertebral pedicle: correlation with pedicle screw pull-out strength","European Radiology","","25","6","10.1007/s00330-014-3529-7","Julian L. WichmannChristian BoozStefan WesargRalf W. BauerJ. Matthias KerlSebastian FischerThomas LehnertThomas J. VoglM. Fawad KhanKonstantinos Kafchitsas","2015","http://link.springer.com/article/10.1007/s00330-014-3529-7","Article"
"The diagnosis of parotid lesions","European Radiology","","25","10","10.1007/s00330-015-3713-4","Guven KayaDavid C. Howlett","2015","http://link.springer.com/article/10.1007/s00330-015-3713-4","Article"
"Ultrasound and anatomical assessment of the infraspinatus tendon through anterosuperolateral approach","European Radiology","","25","8","10.1007/s00330-015-3614-6","Paul MichelinKevin KasprzakJean Nicolas DacherValentin LefebvreFabrice Duparc","2015","http://link.springer.com/article/10.1007/s00330-015-3614-6","Article"
"Coronary stent occlusion: reverse attenuation gradient sign observed at computed tomography angiography improves diagnostic performance","European Radiology","","25","2","10.1007/s00330-014-3429-x","Minghua LiJiayin ZhangQingyong ZhangJingwei PanZhigang LuMeng Wei","2015","http://link.springer.com/article/10.1007/s00330-014-3429-x","Article"
"An anatomical study of the indirect tendon of the rectus femoris using ultrasonography","European Radiology","","25","12","10.1007/s00330-015-3769-1","A. MorauxR. WawerG. LefevbreH. CottenX. DemondionA. Cotten","2015","http://link.springer.com/article/10.1007/s00330-015-3769-1","Article"
"Evaluation of percutaneous biopsies of renal masses under MRI-guidance: a retrospective study about 26 cases","European Radiology","","25","3","10.1007/s00330-014-3449-6","J. GarnonA. SchlierX. BuyG. TsoumakidouM. de MathelinE. BretonA. Gangi","2015","http://link.springer.com/article/10.1007/s00330-014-3449-6","Article"
"Ultrasound versus magnetic resonance imaging for Morton neuroma: systematic review and meta-analysis","European Radiology","","25","8","10.1007/s00330-015-3633-3","Bianca BignottiAlessio SignoriMaria Pia SormaniLuigi MolfettaCarlo MartinoliAlberto Tagliafico","2015","http://link.springer.com/article/10.1007/s00330-015-3633-3","Article"
"The proliferation of multidisciplinary team meetings (MDTMs): how can radiology departments continue to support them all?","European Radiology","","25","12","10.1007/s00330-015-3760-x","Ravivarma BalasubramaniamManil SubesingheJonathan T. Smith","2015","http://link.springer.com/article/10.1007/s00330-015-3760-x","Article"
"Clinical Feasibility of 3D Automated Coronary Atherosclerotic Plaque Quantification Algorithm on Coronary Computed Tomography Angiography: Comparison with Intravascular Ultrasound","European Radiology","","25","10","10.1007/s00330-015-3698-z","Hyung-Bok ParkByoung Kwon LeeSanghoon ShinRan HeoReza ArsanjaniPieter H. KitslaarAlexander BroersenJouke DijkstraSung Gyun AhnJames K. MinHyuk-Jae ChangMyeong-Ki HongYangsoo JangNamsik Chung","2015","http://link.springer.com/article/10.1007/s00330-015-3698-z","Article"
"Ultrasound-guided percutaneous irrigation in rotator cuff calcific tendinopathy: what is the evidence? A systematic review with proposals for future reporting","European Radiology","","25","7","10.1007/s00330-014-3567-1","Ezio LanzaGiuseppe BanfiGiovanni SerafiniFrancesca LacelliDavide OrlandiMichele BandiraliFrancesco SardanelliLuca Maria Sconfienza","2015","http://link.springer.com/article/10.1007/s00330-014-3567-1","Article"
"Use of remote response devices: an effective interactive method in the long- term learning","European Radiology","","25","3","10.1007/s00330-014-3468-3","Maite MillorJon EtxanoPedro SlonPaula García-BarquínAlberto VillanuevaGorka BastarrikaJesús Ciro Pueyo","2015","http://link.springer.com/article/10.1007/s00330-014-3468-3","Article"
"The precision of textural analysis in 18F-FDG-PET scans of oesophageal cancer","European Radiology","","25","9","10.1007/s00330-015-3681-8","Georgia DoumouMusib SiddiqueCharalampos TsoumpasVicky GohGary J. Cook","2015","http://link.springer.com/article/10.1007/s00330-015-3681-8","Article"
"Optimization of brain perfusion image quality by cortical surface-based projection of arterial spin labeling maps in early-onset Alzheimer's disease patients","European Radiology","","25","8","10.1007/s00330-015-3652-0","Sebastien VerclytteRenaud LopesChristine DelmaireJean-Christophe FerreFlorence PasquierXavier Leclerc","2015","http://link.springer.com/article/10.1007/s00330-015-3652-0","Article"
"Predictive Accuracy of the PanCan Lung Cancer Risk Prediction Model -External Validation based on CT from the Danish Lung Cancer Screening Trial","European Radiology","","25","10","10.1007/s00330-015-3689-0","Mathilde M. Winkler WilleSarah J. van RielZaigham SaghirAsger DirksenJesper Holst PedersenColin JacobsLaura Hohwü ThomsenErnst Th. ScholtenLene T. SkovgaardBram van Ginneken","2015","http://link.springer.com/article/10.1007/s00330-015-3689-0","Article"
"The use of lower resolution viewing devices for mammographic interpretation: implications for education and training","European Radiology","","25","10","10.1007/s00330-015-3718-z","Yan ChenJonathan J. JamesAnne E. TurnbullAlastair G. Gale","2015","http://link.springer.com/article/10.1007/s00330-015-3718-z","Article"
"Morphologic assessment of thoracic deformities for the preoperative evaluation of pectus excavatum by magnetic resonance imaging","European Radiology","","25","3","10.1007/s00330-014-3450-0","A. LollertJ. FunkN. TietzeS. TurialK. LaudemannC. DüberG. Staatz","2015","http://link.springer.com/article/10.1007/s00330-014-3450-0","Article"
"Disadvantages of using the area under the receiver operating characteristic curve to assess imaging tests: A discussion and proposal for an alternative approach","European Radiology","","25","4","10.1007/s00330-014-3487-0","Steve HalliganDouglas G. AltmanSusan Mallett","2015","http://link.springer.com/article/10.1007/s00330-014-3487-0","Article"
"Brain tumours at 7T MRI compared to 3T—contrast effect after half and full standard contrast agent dose: initial results","European Radiology","","25","1","10.1007/s00330-014-3351-2","Iris-Melanie Noebauer-HuhmannP. SzomolanyiC. KronnerwetterG. WidhalmM. WeberS. NemecV. JurasM. E. LaddD. PrayerS. Trattnig","2015","http://link.springer.com/article/10.1007/s00330-014-3351-2","Article"
"Quantification of the myocardial area at risk using coronary CT angiography and Voronoi algorithm-based myocardial segmentation","European Radiology","","25","1","10.1007/s00330-014-3388-2","Akira KurataAtsushi KonoTsuyoshi SakamotoTeruhito KidoTeruhito MochizukiHiroshi HigashinoMitsunori AbeAdriaan CoenenRaluca G. Saru-CheluPim J. de FeyterGabriel P. KrestinKoen Nieman","2015","http://link.springer.com/article/10.1007/s00330-014-3388-2","Article"
"Mammographic positioning quality of newly trained versus experienced radiographers in the Dutch breast cancer screening programme","European Radiology","","25","11","10.1007/s00330-015-3738-8","Cary van Landsveld-VerhoevenGerard J. den HeetenJanine TimmersMireille J. M. Broeders","2015","http://link.springer.com/article/10.1007/s00330-015-3738-8","Article"
"Validation of a method to differentiate arterial and venous vessels in CT perfusion data using linear combinations of quantitative time-density curve characteristics","European Radiology","","25","10","10.1007/s00330-015-3709-0","Lukas HavlaMoritz SchneiderKolja M. ThierfelderSebastian E. BeyerBirgit Ertl-WagnerWieland H. SommerOlaf Dietrich","2015","http://link.springer.com/article/10.1007/s00330-015-3709-0","Article"
"Rapid needle-out patient-rollover approach after cone beam CT-guided lung biopsy: effect on pneumothorax rate in 1,191 consecutive patients","European Radiology","","25","7","10.1007/s00330-015-3601-y","Jung Im KimChang Min ParkSang Min LeeJin Mo Goo","2015","http://link.springer.com/article/10.1007/s00330-015-3601-y","Article"
"The effect of percutaneous ultrasound-guided subacromial bursography using microbubbles in the assessment of subacromial impingement syndrome: initial experience","European Radiology","","25","8","10.1007/s00330-015-3638-y","Xueqing ChengMan LuXiao YangXuanyan GuoFanding HeQin ChenPeng Gu","2015","http://link.springer.com/article/10.1007/s00330-015-3638-y","Article"
"Imaging-based evaluation of liver function: comparison of 99mTc-mebrofenin hepatobiliary scintigraphy and Gd-EOB-DTPA-enhanced MRI","European Radiology","","25","5","10.1007/s00330-014-3536-8","Dominik GeiselLutz LüdemannVera FrölingMaciej MalinowskiMartin StockmannAnnekathrin BaronBernhard GebauerDaniel SeehoferVikas PrasadTimm Denecke","2015","http://link.springer.com/article/10.1007/s00330-014-3536-8","Article"
"Additional findings at preoperative breast MRI: the value of second-look digital breast tomosynthesis","European Radiology","","25","10","10.1007/s00330-015-3720-5","Paola ClauserLuca A. CarbonaroMartina PancotRossano GiromettiMassimo BazzocchiChiara ZuianiFrancesco Sardanelli","2015","http://link.springer.com/article/10.1007/s00330-015-3720-5","Article"
"Contrast enhancement of intracranial lesions at 1.5 T: comparison among 2D spin echo, black-blood (BB) Cube, and BB Cube-FLAIR sequences","European Radiology","","25","11","10.1007/s00330-015-3757-5","SungWoon ImRyuichiro AshikagaYukinobu YagyuTetsuya WakayamaMitsuharu MiyoshiTomoko HyodoIzumi ImaokaSeishi KumanoKazunari IshiiTakamichi Murakami","2015","http://link.springer.com/article/10.1007/s00330-015-3757-5","Article"
"Intravenous contrast injection significantly affects bone mineral density measured on CT","European Radiology","","25","2","10.1007/s00330-014-3408-2","Esther PompeMartin J. WilleminkGawein R. DijkhuisHarald J. J. VerhaarFirdaus A. A. Mohamed HoeseinPim A. de Jong","2015","http://link.springer.com/article/10.1007/s00330-014-3408-2","Article"
"Nomogram including pretherapeutic parameters for prediction of
            survival after SIRT of hepatic metastases from colorectal cancer","European Radiology","","25","9","10.1007/s00330-015-3658-7","Wolfgang Peter FendlerHarun IlhanPhilipp M. PaprottkaTobias F. JakobsVolker HeinemannPeter BartensteinFeras KhalafSamer EzziddinMarcus HackerAlexander R. Haug","2015","http://link.springer.com/article/10.1007/s00330-015-3658-7","Article"
"Accuracy of simple plain radiographic signs and measures to diagnose acute scapholunate ligament injuries of the wrist","European Radiology","","25","12","10.1007/s00330-015-3776-2","Jenny E. DornbergerGrit RademacherSven MutzeAndreas EisenschenkDirk Stengel","2015","http://link.springer.com/article/10.1007/s00330-015-3776-2","Article"
"Quantification of plaque lipids in the aortic root of ApoE-deficient mice by 3D DIXON magnetic resonance imaging in an ex vivo model","European Radiology","","25","3","10.1007/s00330-014-3456-7","Barbara DietelLubos BudinskyConstanze KuehnMichael UderStephan AchenbachAndreas Hess","2015","http://link.springer.com/article/10.1007/s00330-014-3456-7","Article"
"Association of dynamic susceptibility contrast enhanced MR Perfusion parameters with prognosis in elderly patients with glioblastomas","European Radiology","","25","9","10.1007/s00330-015-3640-4","Pejman Jabehdar MaralaniElias R. MelhemSumei WangEdward H. HerskovitsMatthew R. VoluckSang Joon KimKim O. LearnedDonald M. O’RourkeSuyash Mohan","2015","http://link.springer.com/article/10.1007/s00330-015-3640-4","Article"
"Interreader and inter-test agreement in assessing treatment response following transarterial embolization for hepatocellular carcinoma","European Radiology","","25","9","10.1007/s00330-015-3677-4","Olivio F. DonatiRichard Kinh Gian DoAndreas M. HötkerSeth S. KatzJunting ZhengChaya S. MoskowitzChristopher BeattieKaren T. Brown","2015","http://link.springer.com/article/10.1007/s00330-015-3677-4","Article"
"Feasibility study of novel endoscopic Cerenkov luminescence imaging system in detecting and quantifying gastrointestinal disease: first human results","European Radiology","","25","6","10.1007/s00330-014-3574-2","Hao HuXin CaoFei KangMin WangYenan LinMuhan LiuShujun LiLiping YaoJie LiangJimin LiangYongzhan NieXueli ChenJing WangKaichun Wu","2015","http://link.springer.com/article/10.1007/s00330-014-3574-2","Article"
"Percutaneous consolidation of loosened spine arthrodesis under CT and fluoroscopy guidance by radiologists: a new useful technique","European Radiology","","25","4","10.1007/s00330-014-3475-4","Nicolas AmorettiAnne-Sophie BertrandGiacomo GalloAmandine CaudalFrancois CornelisOlivier HaugerPascal Boileau","2015","http://link.springer.com/article/10.1007/s00330-014-3475-4","Article"
"Effect of upright position on tonsillar level in adolescent idiopathic scoliosis","European Radiology","","25","8","10.1007/s00330-015-3597-3","Ryan K. L. LeeJames F. GriffithJoyce H. Y. LeungWinnie C. W. ChuT. P. LamBobby K. W. NgJack C. Y. Cheng","2015","http://link.springer.com/article/10.1007/s00330-015-3597-3","Article"
"Missed cancers in lung cancer screening – more than meets the eye","European Radiology","","25","1","10.1007/s00330-014-3395-3","A. Devaraj","2015","http://link.springer.com/article/10.1007/s00330-014-3395-3","Article"
"Interest of HYPR flow dynamic MRA for characterization of cerebral arteriovenous malformations: comparison with TRICKS MRA and catheter DSA","European Radiology","","25","11","10.1007/s00330-015-3745-9","Raphaël DautryMyriam EdjlaliPauline RocaCécile RabraitYijing WuKevin JohnsonOlivier WiebenDenis TrystramChristine Rodriguez-RégentFawaz AlshareefPatrick TurskiJean-François MederOlivier NaggaraCatherine Oppenheim","2015","http://link.springer.com/article/10.1007/s00330-015-3745-9","Article"
"Prevalence and progression of combined pulmonary fibrosis and emphysema in asymptomatic smokers: A case-control study","European Radiology","","25","8","10.1007/s00330-015-3617-3","Kum Ju ChaeGong Yong JinYoung Min HanYong Seek KimSu Bin ChonYoung Sun LeeKeun Sang KwonHye Mi ChoiDavid Lynch","2015","http://link.springer.com/article/10.1007/s00330-015-3617-3","Article"
"Follow-up of recurrences of limb soft tissue sarcomas in patients with localized disease: performance of ultrasound","European Radiology","","25","9","10.1007/s00330-015-3645-z","Alberto TagliaficoMauro TruiniBruno SpinaPaolo CambiasoFederico ZaottiniBianca BignottiMassimo CalabreseLorenzo E. DerchiCarlo Martinoli","2015","http://link.springer.com/article/10.1007/s00330-015-3645-z","Article"
"Prostate cancer staging with extracapsular extension risk scoring using multiparametric MRI: a correlation with histopathology","European Radiology","","25","6","10.1007/s00330-014-3543-9","Lars BoesenElizaveta ChabanovaVibeke LøgagerIngegerd BalslevKari MikinesHenrik S. Thomsen","2015","http://link.springer.com/article/10.1007/s00330-014-3543-9","Article"
"Prevalence of cartilaginous tumours as an incidental finding on MRI of the knee","European Radiology","","25","12","10.1007/s00330-015-3764-6","Wouter StompMonique ReijnierseMargreet KloppenburgRenée de MutsertJudith V. M. G. BovéeMartin den HeijerJohan L. Bloem","2015","http://link.springer.com/article/10.1007/s00330-015-3764-6","Article"
"Differentiation of BIRADS-4 small breast lesions via Multimodal Ultrasound Tomography","European Radiology","","25","2","10.1007/s00330-014-3415-3","G. ZografosP. LiakouD. KoulocheriI. LiovarouM. SofrasS. HadjiagapisM. OrmeV. Marmarelis","2015","http://link.springer.com/article/10.1007/s00330-014-3415-3","Article"
"Posterior fossa abnormalities in high-risk term infants: comparison of ultrasound and MRI","European Radiology","","25","9","10.1007/s00330-015-3665-8","S. J. SteggerdaF. T. de BruïneV. E. H. J. Smits-WintjensP. VerbonF. J. WaltherG. van Wezel-Meijler","2015","http://link.springer.com/article/10.1007/s00330-015-3665-8","Article"
"Zone-specific logistic regression models improve classification of prostate cancer on multi-parametric MRI","European Radiology","","25","9","10.1007/s00330-015-3636-0","Nikolaos DikaiosJokha AlkalbaniMohamed Abd-AlazeezHarbir Singh SidhuAlex KirkhamHashim U. AhmedMark EmbertonAlex FreemanSteve HalliganStuart TaylorDavid AtkinsonShonit Punwani","2015","http://link.springer.com/article/10.1007/s00330-015-3636-0","Article"
"Assessing liver function in patients with HBV-related HCC: a comparison of T1 mapping on Gd-EOB-DTPA-enhanced MR imaging with DWI","European Radiology","","25","5","10.1007/s00330-014-3542-x","Ying DingSheng-Xiang RaoCaizhong ChenRenchen LiMeng-Su Zeng","2015","http://link.springer.com/article/10.1007/s00330-014-3542-x","Article"
"Imaging of bridging vein thrombosis in infants with abusive head trauma: the “Tadpole Sign”.","European Radiology","","25","2","10.1007/s00330-014-3443-z","Maria L. HahnemannSonja KinnerBernd SchweigerThomas BajanowskiBernd KargerHeidi PfeifferDaniel Wittschieber","2015","http://link.springer.com/article/10.1007/s00330-014-3443-z","Article"
"Acute radial nerve entrapment at the spiral groove: detection by DTI-based neurography","European Radiology","","25","6","10.1007/s00330-014-3562-6","Suren JengojanFlorian KovarJulia BreitenseherMichael WeberDaniela PrayerGregor Kasprian","2015","http://link.springer.com/article/10.1007/s00330-014-3562-6","Article"
"Whole-body MRI in adult inflammatory myopathies: Do we need imaging of the trunk?","European Radiology","","25","12","10.1007/s00330-015-3783-3","Lukas FilliBritta MaurerAndrei ManoliuGustav AndreisekRoman Guggenberger","2015","http://link.springer.com/article/10.1007/s00330-015-3783-3","Article"
"Late enhanced computed tomography in Hypertrophic Cardiomyopathy enables accurate left-ventricular volumetry","European Radiology","","25","2","10.1007/s00330-014-3434-0","Christoph LangerM. BothH. HardersM. LutzM. EdenC. KühlB. SattlerO JansenP. SchaeferN. Frey","2015","http://link.springer.com/article/10.1007/s00330-014-3434-0","Article"
"Differentiation of focal nodular hyperplasia from hepatocellular adenomas with low-mecanical-index contrast-enhanced sonography (CEUS): effect of size on diagnostic confidence","European Radiology","","25","1","10.1007/s00330-014-3363-y","Vincent RocheFrederic PigneurLambros TselikasMarion RouxLaurence BaranesMarjane DjabbariCharlotte CostentinJulien CalderaroAlexis LaurentAlain RahmouniAlain Luciani","2015","http://link.springer.com/article/10.1007/s00330-014-3363-y","Article"
"Coronary CT angiography-derived fractional flow reserve correlated with invasive fractional flow reserve measurements – initial experience with a novel physician-driven algorithm","European Radiology","","25","4","10.1007/s00330-014-3482-5","Stefan BaumannRui WangU. Joseph SchoepfDaniel H. SteinbergJames V. SpearmanRichard R. Bayer IIChristian W. HammMatthias Renker","2015","http://link.springer.com/article/10.1007/s00330-014-3482-5","Article"
"Spiral computed tomographic pulmonary angiography in patients with acute pulmonary emboli and no pre-existing comorbidity: a prospective prognostic panel study","European Radiology","","25","1","10.1007/s00330-014-3383-7","Reza JavadrashidMaryam MozayanMohammad Kazem TarzamniMohammad Reza GhaffariDaniel F. Fouladi","2015","http://link.springer.com/article/10.1007/s00330-014-3383-7","Article"
"Arteriovenous shunts and capillary blush as an early sign of basal ganglia infarction after successful mechanical intra-arterial thrombectomy in ischaemic stroke","European Radiology","","25","10","10.1007/s00330-015-3704-5","D. FritzschM. Reiss-ZimmermannD. LobsienU. QuäschlingK. T. Hoffmann","2015","http://link.springer.com/article/10.1007/s00330-015-3704-5","Article"
"Are novel non-invasive imaging techniques needed in patients with suspected prosthetic heart valve endocarditis? A systematic review and meta-analysis","European Radiology","","25","7","10.1007/s00330-015-3605-7","Jesse HabetsWilco TanisJohannes B. ReitsmaRenee B. A. van den BrinkWillem P. Th. M. MaliSteven A. J. ChamuleauRicardo P. J. Budde","2015","http://link.springer.com/article/10.1007/s00330-015-3605-7","Article"
"Molecular imaging of prostate cancer: translating molecular biology approaches into the clinical realm","European Radiology","","25","5","10.1007/s00330-014-3539-5","Hebert Alberto VargasJan GrimmOlivio F. DonatiEvis SalaHedvig Hricak","2015","http://link.springer.com/article/10.1007/s00330-014-3539-5","Article"
"Magnetic resonance elastography in the detection of hepatorenal syndrome in patients with cirrhosis and ascites","European Radiology","","25","10","10.1007/s00330-015-3723-2","Gavin LowNicola E. OwenIlse JoubertAndrew J. PattersonMartin J. GravesGraeme J. M. AlexanderDavid J. Lomas","2015","http://link.springer.com/article/10.1007/s00330-015-3723-2","Article"
"Is the lateral extension of the acromion related to the outcome of shoulder injections?","European Radiology","","25","1","10.1007/s00330-014-3403-7","Tobias Johannes DietrichBeat K. MoorGabor J. PuskasChristian W. A. PfirrmannJuerg HodlerCynthia K. Peterson","2015","http://link.springer.com/article/10.1007/s00330-014-3403-7","Article"
"No increase in Kidney Injury Molecule-1 and Neutrophil Gelatinase-Associated Lipocalin excretion following intravenous contrast enhanced-CT","European Radiology","","25","7","10.1007/s00330-015-3624-4","Judith KooimanWilke R. van de PeppelYvo W. J. SijpkensHarald F. H. BrulezP. M. de VriesMioara A. NicolaieH. PutterMenno V. HuismanW. van der KooijCees van KootenTon J. Rabelink","2015","http://link.springer.com/article/10.1007/s00330-015-3624-4","Article"
"T2 mapping of CT remodelling patterns in interstitial lung disease","European Radiology","","25","11","10.1007/s00330-015-3751-y","Maria T. A. BuzanMonika EichingerMichael KreuterHans-Ulrich KauczorFelix J. HerthArne WarthCarmen Monica PopClaus Peter HeusselJulien Dinkel","2015","http://link.springer.com/article/10.1007/s00330-015-3751-y","Article"
